what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390483259970
executed,command,,,"org.eclipse.mtj.jadLaunchShortcuts.run",1390483262471
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1390483265668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483277009
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483278276
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483280351
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483406596
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390483408749
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390483412090
executed,command,,,"org.eclipse.mtj.launchShortcuts.run",1390483423593
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1390483427635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483430413
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483434431
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390483435852
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390483436393
executed,command,,,"org.eclipse.mtj.launchShortcuts.run",1390483445202
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483456866
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483459318
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390483459366
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483463854
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483481999
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483506862
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483564589
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390483568337
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1390483568378
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1390483568457
opened,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.BuildProperties",1390483569522
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.BuildProperties",1390483569570
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390483574207
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390483576199
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483578261
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483602306
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483604531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483629234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1390483630391
error,log,,,"Save Failed",1390483630942
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483631035
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1390483631077
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483633622
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1390483635328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1390483636769
error,log,,,"Save Failed",1390483638001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483638014
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1390483638035
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483640049
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483642341
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483646283
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1390483646306
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390483649948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1390483651380
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390483667065
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390483667434
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1390483669668
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390483672684
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390483673019
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1390483677354
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483677787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483682779
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1390483683159
error,log,,,"Save Failed",1390483683587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483683608
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1390483683638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483687477
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390483691480
error,log,,,"Save Failed",1390483694005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483694029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1390483694058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483695927
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1390483701668
error,log,,,"Save Failed",1390483702295
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483702312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1390483702337
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483703423
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390483706483
executed,command,,,"org.eclipse.mtj.launchShortcuts.run",1390483712087
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1390483721787
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483723350
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483724444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483741112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483776802
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390483815029
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390483818358
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390483819030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483835583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483863959
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483863969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483866777
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390483867278
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390483870402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390496386045
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390496393372
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.BuildProperties",1390496394749
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390496404245
closed,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.BuildProperties",1390496404245
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390496406595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390496408027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390496427023
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1390496427033
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390496434211
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390496450363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390497804916
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390497807285
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1390497808903
stopped,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1390497809011
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1390497809042
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1390497809168
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1390497809250
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1390497809345
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1390497809423
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1390497809424
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1390497809489
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1390497809770
stopped,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1390497809878
activated,perspective,org.eclipse.mtj.ui,,"org.eclipse.mtj.ui.MtjPerspective",1390540210025
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1390540210028
started,bundle,org.eclipse.mtj.core.hooks,1.0.0.v201009031435,"org.eclipse.mtj.core.hooks",1390540210130
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1390540210132
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1390540210133
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1390540210134
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1390540210136
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1390540210137
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1390540210138
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1390540210139
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1390540210141
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1390540210142
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1390540210143
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1390540210186
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1390540210187
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1390540210188
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1390540210189
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1390540210191
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1390540210192
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1390540210195
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1390540210196
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1390540210197
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1390540210199
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1390540210200
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1390540210201
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1390540210202
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1390540210205
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1390540210208
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1390540210210
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1390540210213
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1390540210214
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1390540210216
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1390540210217
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1390540210219
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1390540210220
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1390540210221
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1390540210259
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1390540210260
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1390540210262
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1390540210324
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1390540210325
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1390540210326
started,bundle,org.eclipse.mtj.core,1.2.1.v201009031435,"org.eclipse.mtj.core",1390540210326
started,bundle,org.eclipse.mtj.toolkit.uei,1.0.1.v201009031435,"org.eclipse.mtj.toolkit.uei",1390540210327
started,bundle,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui",1390540210384
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1390540210386
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1390540210454
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1390540210456
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1390540210458
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1390540210507
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1390540210510
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1390540210511
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1390540210511
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1390540210513
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1390540210560
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1390540210562
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1390540210563
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1390540210564
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1390540210565
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1390540210593
os,sysinfo,,,"win32",1390540210600
arch,sysinfo,,,"x86_64",1390540210600
ws,sysinfo,,,"win32",1390540210600
locale,sysinfo,,,"en_IN",1390540210600
processors,sysinfo,,,"4",1390540210600
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1390540210600
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1390540210600
java.specification.name,sysinfo,,,"Java Platform API Specification",1390540210600
java.specification.vendor,sysinfo,,,"Oracle Corporation",1390540210600
java.specification.version,sysinfo,,,"1.7",1390540210600
java.vendor,sysinfo,,,"Oracle Corporation",1390540210600
java.version,sysinfo,,,"1.7.0_45",1390540210600
java.vm.info,sysinfo,,,"mixed mode",1390540210600
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1390540210600
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1390540210600
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1390540210600
java.vm.specification.version,sysinfo,,,"1.7",1390540210600
java.vm.vendor,sysinfo,,,"Oracle Corporation",1390540210600
java.vm.version,sysinfo,,,"24.45-b08",1390540210600
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1390540210619
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1390540210732
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1390540211320
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1390540211369
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1390540211435
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1390540211925
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1390540212114
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1390540212186
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1390540212386
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1390540212455
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1390540212785
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1390540212798
started,bundle,org.eclipse.sequoyah.device.framework,1.0.0.M20100915-0236,"org.eclipse.sequoyah.device.framework",1390540213144
started,bundle,org.eclipse.sequoyah.device.backward,1.0.0.M20100915-0236,"org.eclipse.sequoyah.device.backward",1390540213149
started,bundle,org.eclipse.sequoyah.device.service.vncviewer,1.0.0.M20100915-0236,"org.eclipse.sequoyah.device.service.vncviewer",1390540213233
started,bundle,org.eclipse.sequoyah.device.framework.wizard,1.0.0.M20100915-0236,"org.eclipse.sequoyah.device.framework.wizard",1390540213343
started,bundle,org.eclipse.sequoyah.localization.tools,1.0.0.M20100915-0236,"org.eclipse.sequoyah.localization.tools",1390540213428
started,bundle,org.eclipse.sequoyah.localization.android,1.0.0.M20100915-0236,"org.eclipse.sequoyah.localization.android",1390540213591
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1390540213814
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1390540214147
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1390540214159
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1390540224390
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1390540224962
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390540225227
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390540225936
closed,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390540225937
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1390540227667
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1390540227805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390540229275
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390542496050
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390542500754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390542502910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390542512774
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390542512782
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390542512782
started,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1390542516985
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390542519275
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1390542522344
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1390542522499
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1390542523670
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1390542523723
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1390542523796
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1390542523942
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1390542523953
